paper_id,doi,url,url_type,source,section,jspsych_confirmed,checked_date
W7125896751,10.1038/s41398-026-03835-8,https://osf.io/r8bdn,osf,epmc_fulltext,data_availability,False,2026-07-20
W7126279449,10.3758/s13428-025-02887-w,https://github.com/cogtoolslab/drawings-of-THINGS-public,github,epmc_fulltext,data_availability,False,2026-07-20
W7126279449,10.3758/s13428-025-02887-w,https://osf.io/s9yta,osf,epmc_fulltext,data_availability,False,2026-07-20
W7127639146,10.1038/s44271-026-00410-1,https://osf.io/pj95s,osf,epmc_fulltext,data_availability,False,2026-07-20
W7127639146,10.1038/s44271-026-00410-1,https://osf.io/r79cd,osf,epmc_fulltext,body,False,2026-07-20
W7127639146,10.1038/s44271-026-00410-1,https://zenodo.org/records/17934530,zenodo,epmc_fulltext,data_availability,,2026-07-20
W7128499381,10.1038/s44271-026-00415-w,https://github.com/luiantav/vp_gen_cp,github,epmc_fulltext,data_availability,False,2026-07-20
W7128499381,10.1038/s44271-026-00415-w,https://github.com/luiantav/vp_gen_rawdata,github,epmc_fulltext,data_availability,False,2026-07-20
W7128499381,10.1038/s44271-026-00415-w,https://github.com/luiantav/vp_gen_task,github,epmc_fulltext,data_availability,True,2026-07-20
W7128499381,10.1038/s44271-026-00415-w,https://zenodo.org/records/15676095,zenodo,epmc_fulltext,references,False,2026-07-20
W7128499381,10.1038/s44271-026-00415-w,https://zenodo.org/records/17734148,zenodo,epmc_fulltext,references,,2026-07-20
W7130311758,10.3758/s13423-025-02784-5,https://osf.io/hkqxu,osf,epmc_fulltext,data_availability,False,2026-07-20
W7130343187,10.1038/s41597-026-06654-0,https://osf.io/9zc7n,osf,epmc_fulltext,references,False,2026-07-20
W7130343187,10.1038/s41597-026-06654-0,https://osf.io/y97t3,osf,epmc_fulltext,references,True,2026-07-20
W7130408534,10.3758/s13423-025-02781-8,https://osf.io/q6sbu,osf,epmc_fulltext,data_availability,False,2026-07-20
W7130408534,10.3758/s13423-025-02781-8,https://osf.io/vrq2c,osf,epmc_fulltext,references,False,2026-07-20
W7130520925,10.5334/joc.491,https://github.com/sprengholz/actionsequences-v2,github,epmc_fulltext,body,True,2026-07-20
W7130520925,10.5334/joc.491,https://osf.io/hp8rm,osf,epmc_fulltext,data_availability,False,2026-07-20
W7131127435,10.3758/s13428-025-02934-6,https://osf.io/9dpgn,osf,epmc_fulltext,data_availability,False,2026-07-20
W7131127435,10.3758/s13428-025-02934-6,https://osf.io/md832,osf,epmc_fulltext,references,False,2026-07-20
W7131631897,10.12688/openreseurope.21720.2,https://github.com/elegg/gaze-cueing-memory-verbal-analysis,github,epmc_fulltext,data_availability,False,2026-07-20
W7131631897,10.12688/openreseurope.21720.2,https://github.com/elegg/gaze-cueing-wm-verbal-experiment,github,epmc_fulltext,data_availability,True,2026-07-20
W7131631897,10.12688/openreseurope.21720.2,https://zenodo.org/records/18294236,zenodo,epmc_fulltext,data_availability,False,2026-07-20
W7131631897,10.12688/openreseurope.21720.2,https://zenodo.org/records/18294406,zenodo,epmc_fulltext,data_availability,False,2026-07-20
W7131631897,10.12688/openreseurope.21720.2,https://zenodo.org/records/18294571,zenodo,epmc_fulltext,data_availability,,2026-07-20
W7131776979,10.1186/s13229-026-00709-0,https://osf.io/tk376,osf,epmc_fulltext,data_availability,False,2026-07-20
W7134856010,10.1111/cogs.70188,https://osf.io/b9cnr,osf,epmc_fulltext,data_availability,False,2026-07-20
W7140100720,10.1162/opmi.a.345,https://osf.io/43m5d,osf,epmc_fulltext,data_availability,True,2026-07-20
W7147038251,10.3390/bs16040522,https://github.com/jasongullifer/languageEntropy,github,epmc_fulltext,references,False,2026-07-20
W7147038251,10.3390/bs16040522,https://osf.io/x3b9k,osf,epmc_fulltext,references,False,2026-07-20
W7147038251,10.3390/bs16040522,https://zenodo.org/records/8313315,zenodo,epmc_fulltext,references,True,2026-07-20
W7148288443,10.1038/s41398-026-04000-x,https://osf.io/2ybkc,osf,epmc_fulltext,data_availability,False,2026-07-20
W7148288443,10.1038/s41398-026-04000-x,https://osf.io/kwjg3,osf,epmc_fulltext,body,False,2026-07-20
W7151321702,10.5334/joc.497,https://osf.io/6qztx,osf,epmc_fulltext,body,False,2026-07-20
W7151321702,10.5334/joc.497,https://osf.io/9yrpg,osf,epmc_fulltext,body,False,2026-07-20
W7151321702,10.5334/joc.497,https://osf.io/bfx3n,osf,epmc_fulltext,data_availability,False,2026-07-20
W7151321702,10.5334/joc.497,https://osf.io/drh98,osf,epmc_fulltext,body,False,2026-07-20
W7151321702,10.5334/joc.497,https://osf.io/n3w2q,osf,epmc_fulltext,body,False,2026-07-20
W7151321702,10.5334/joc.497,https://osf.io/pt7ys,osf,epmc_fulltext,body,False,2026-07-20
W7151321702,10.5334/joc.497,https://osf.io/z7kes,osf,epmc_fulltext,body,False,2026-07-20
W7152557873,10.1038/s41598-026-47943-3,https://osf.io/c35tg,osf,epmc_fulltext,references,False,2026-07-20
W7152557873,10.1038/s41598-026-47943-3,https://osf.io/qxmyk,osf,epmc_fulltext,data_availability,False,2026-07-20
W7154564959,10.1007/s42761-026-00366-9,https://github.com/av-savchenko/hsemotion,github,epmc_fulltext,body,False,2026-07-20
W7154564959,10.1007/s42761-026-00366-9,https://osf.io/3rc92,osf,epmc_fulltext,data_availability,False,2026-07-20
W7155183268,10.31234/osf.io/xkaw6_v1,https://osf.io/zm3qr,osf,osf_preprint,preprint_supplement,False,2026-07-20
W7158888111,10.3758/s13423-026-02919-2,https://osf.io/v954y,osf,epmc_fulltext,data_availability,False,2026-07-20
W7160858600,10.1186/s40337-026-01616-8,https://osf.io/efn4v,osf,epmc_fulltext,body,False,2026-07-20
W7161140976,10.1162/opmi.a.347,https://github.com/thefinnlab/psyanim-2,github,epmc_fulltext,body,True,2026-07-20
W7161140976,10.1162/opmi.a.347,https://github.com/thefinnlab/psyanim_behav_paper1,github,epmc_fulltext,body,True,2026-07-20
W7161276516,10.1371/journal.pone.0343890,https://osf.io/mzpr5,osf,epmc_fulltext,data_availability,False,2026-07-20
W7162514872,10.3758/s13428-026-03051-8,https://github.com/Data-X01/PsychLing-101,github,epmc_fulltext,body,False,2026-07-20
W7162514872,10.3758/s13428-026-03051-8,https://osf.io/4nwgx,osf,epmc_fulltext,data_availability,,2026-07-20
W7162525659,10.1038/s41598-026-53824-6,https://osf.io/kfxp3,osf,epmc_fulltext,data_availability,False,2026-07-20
W7165193760,10.1017/s0033291726104188,https://github.com/Jfortin1/ComBatHarmonization,github,epmc_fulltext,body,False,2026-07-20
W7165373596,10.1093/nc/niag024,https://osf.io/ybck6,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:30562522,10.1016/j.cub.2018.10.053,https://github.com/metacoglab/HMeta-d,github,epmc_fulltext,body,False,2026-07-20
epmc:MED:30562522,10.1016/j.cub.2018.10.053,https://github.com/metacoglab/RollwageDolanFleming,github,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:32866215,10.1371/journal.pone.0238373,https://osf.io/6vhyt,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:32866215,10.1371/journal.pone.0238373,https://osf.io/yqqfz,osf,epmc_fulltext,data_availability,True,2026-07-20
epmc:MED:33370349,10.1371/journal.pone.0244308,https://osf.io/v46aj,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:33731357,10.1126/sciadv.abf4355,https://zenodo.org/records/4432816,zenodo,epmc_fulltext,body,,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://github.com/cosanlab/cosanlab_preproc,github,epmc_fulltext,body,False,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://github.com/cosanlab/emotionCF,github,epmc_fulltext,body,False,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://github.com/cosanlab/moth_app,github,epmc_fulltext,body,True,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://github.com/cosanlab/nltools,github,epmc_fulltext,body,False,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://github.com/cosanlab/vmPFC_dynamics,github,epmc_fulltext,body,False,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://github.com/hmmlearn/hmmlearn,github,epmc_fulltext,body,False,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://osf.io/f9gyd,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://zenodo.org/records/1207118,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://zenodo.org/records/2229813,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://zenodo.org/records/3909718,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://zenodo.org/records/3937849,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:33893106,10.1126/sciadv.abf7129,https://zenodo.org/records/4645478,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:33935852,10.3389/fpsyg.2021.591364,https://github.com/dmbates/RePsychLing,github,epmc_fulltext,references,,2026-07-20
epmc:MED:34019600,10.1371/journal.pone.0252047,https://osf.io/vhx89,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:34019600,10.1371/journal.pone.0252047,https://zenodo.org/records/3767070,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:34329341,10.1371/journal.pone.0255430,https://osf.io/n7f45,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:34435172,10.5334/joc.183,https://osf.io/qd8ye,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:34703615,10.1098/rsos.200308,https://osf.io/2vx36,osf,epmc_fulltext,data_availability,True,2026-07-20
epmc:MED:35881803,10.1073/pnas.2202070119,https://osf.io/9d3yf,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:35881803,10.1073/pnas.2202070119,https://osf.io/etyhx,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:35881803,10.1073/pnas.2202070119,https://osf.io/kd4hw,osf,epmc_fulltext,data_availability,,2026-07-20
epmc:MED:35881803,10.1073/pnas.2202070119,https://osf.io/wfd4z,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:35881803,10.1073/pnas.2202070119,https://osf.io/xr7y3,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:35881803,10.1073/pnas.2202070119,https://osf.io/zv2m8,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:36638167,10.1126/sciadv.add3715,https://osf.io/bgzuf,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:36638167,10.1126/sciadv.add3715,https://osf.io/gfwbq,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:36638167,10.1126/sciadv.add3715,https://osf.io/ke5yn,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:36638167,10.1126/sciadv.add3715,https://osf.io/tsjnb,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:36703001,10.3758/s13428-022-02058-1,https://github.com/fredvbrug/STOP-IT,github,epmc_fulltext,body,True,2026-07-20
epmc:MED:36703001,10.3758/s13428-022-02058-1,https://osf.io/mhp4w,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:37008883,10.1007/s10772-023-10018-z,https://github.com/ShubamSachdeva/visual-speech-enhancement,github,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:37673881,10.1038/s41467-023-41112-0,https://github.com/craddm/metaSDT,github,epmc_fulltext,body,,2026-07-20
epmc:MED:37673881,10.1038/s41467-023-41112-0,https://gitlab.com/MarikaConstant/priors-in-confidence,gitlab,epmc_fulltext,data_availability,,2026-07-20
epmc:MED:37673881,10.1038/s41467-023-41112-0,https://osf.io/qgpsr,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:37673881,10.1038/s41467-023-41112-0,https://osf.io/tvyrz,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:37673881,10.1038/s41467-023-41112-0,https://osf.io/w74cn,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:37673881,10.1038/s41467-023-41112-0,https://zenodo.org/records/8131976,zenodo,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:37705957,10.1016/j.isci.2023.107643,https://osf.io/t2cn7,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:37705957,10.1016/j.isci.2023.107643,https://osf.io/w974g,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:37898664,10.1038/s42003-023-05461-2,https://github.com/cosanlab/FNL_dyad,github,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:37898664,10.1038/s42003-023-05461-2,https://github.com/cosanlab/moth_app,github,epmc_fulltext,body,True,2026-07-20
epmc:MED:37898664,10.1038/s42003-023-05461-2,https://github.com/cosanlab/moth_turkframe,github,epmc_fulltext,body,,2026-07-20
epmc:MED:37898664,10.1038/s42003-023-05461-2,https://osf.io/6ejvg,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:37898664,10.1038/s42003-023-05461-2,https://zenodo.org/records/1313201,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:37898664,10.1038/s42003-023-05461-2,https://zenodo.org/records/2229812,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:37898664,10.1038/s42003-023-05461-2,https://zenodo.org/records/3937849,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:37898664,10.1038/s42003-023-05461-2,https://zenodo.org/records/8435277,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:37930437,10.1186/s41235-023-00522-w,https://osf.io/tb3hu,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:38789415,10.1038/s41467-024-48548-y,https://github.com/ccharpen/OL_EL_behavior,github,epmc_fulltext,data_availability,True,2026-07-20
epmc:MED:38789415,10.1038/s41467-024-48548-y,https://github.com/ryentes/careless,github,epmc_fulltext,references,False,2026-07-20
epmc:MED:38789415,10.1038/s41467-024-48548-y,https://osf.io/mfc7z,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:38789415,10.1038/s41467-024-48548-y,https://zenodo.org/records/10695037,zenodo,epmc_fulltext,data_availability,,2026-07-20
epmc:MED:39502786,10.3389/fnhum.2024.1472632,https://osf.io/y2aeh,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:39704276,10.1177/17470218241310859,https://github.com/fredvbrug/STOP-IT,github,epmc_fulltext,body,True,2026-07-20
epmc:MED:39704276,10.1177/17470218241310859,https://osf.io/k2zce,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:39762687,10.3758/s13428-024-02529-7,https://github.com/bbuchsbaum/eyesim,github,epmc_fulltext,data_availability,,2026-07-20
epmc:MED:39762687,10.3758/s13428-024-02529-7,https://github.com/EyeTrackVR/EyeTrackVR,github,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:39762687,10.3758/s13428-024-02529-7,https://github.com/hse-scila/EyeFeatures,github,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:39762687,10.3758/s13428-024-02529-7,https://github.com/jwcarr/eyekit,github,epmc_fulltext,references,,2026-07-20
epmc:MED:39762687,10.3758/s13428-024-02529-7,https://github.com/MetisVidere/ChinRest,github,epmc_fulltext,references,False,2026-07-20
epmc:MED:39762687,10.3758/s13428-024-02529-7,https://github.com/NativeSensors/EyeGestures,github,epmc_fulltext,data_availability,,2026-07-20
epmc:MED:39762687,10.3758/s13428-024-02529-7,https://github.com/nimh-nif/SCNI_Toolbar,github,epmc_fulltext,references,False,2026-07-20
epmc:MED:39762687,10.3758/s13428-024-02529-7,https://github.com/PMarmalyuk/ETRAN,github,epmc_fulltext,data_availability,,2026-07-20
epmc:MED:39762687,10.3758/s13428-024-02529-7,https://github.com/sascha2schroeder/popEye,github,epmc_fulltext,references,False,2026-07-20
epmc:MED:39762687,10.3758/s13428-024-02529-7,https://zenodo.org/records/592253,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:40055136,10.1111/sjop.13105,https://osf.io/dc29x,osf,epmc_fulltext,body,False,2026-07-20
epmc:MED:40067901,10.1073/pnas.2415346122,https://osf.io/492hu,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:40067901,10.1073/pnas.2415346122,https://osf.io/czatx,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:40215238,10.1371/journal.pcbi.1012994,https://github.com/hyssong/NarrativeEngagement,github,epmc_fulltext,body,False,2026-07-20
epmc:MED:40215238,10.1371/journal.pcbi.1012994,https://github.com/jinke828/AffectPrediction,github,epmc_fulltext,data_availability,True,2026-07-20
epmc:MED:40500379,10.1038/s41562-025-02232-3,https://github.com/jazlab/MR_CT_NW_MJ_2024,github,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:40500379,10.1038/s41562-025-02232-3,https://osf.io/n45rh,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:41224979,10.1038/s41586-025-09631-6,https://github.com/google-deepmind/alignet,github,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:41224979,10.1038/s41586-025-09631-6,https://zenodo.org/records/13749102,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:41224979,10.1038/s41586-025-09631-6,https://zenodo.org/records/15554034,zenodo,epmc_fulltext,data_availability,,2026-07-20
epmc:MED:41224979,10.1038/s41586-025-09631-6,https://zenodo.org/records/15554173,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:41224979,10.1038/s41586-025-09631-6,https://zenodo.org/records/15554174,zenodo,epmc_fulltext,data_availability,,2026-07-20
epmc:MED:41652247,10.1007/s00426-026-02239-z,https://osf.io/ju73w,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:41721840,10.1007/s00221-026-07238-5,https://osf.io/2ms48,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:41721840,10.1007/s00221-026-07238-5,https://osf.io/cnmhv,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:41721840,10.1007/s00221-026-07238-5,https://osf.io/dxwej,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:41721840,10.1007/s00221-026-07238-5,https://osf.io/pem72,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:41721840,10.1007/s00221-026-07238-5,https://osf.io/s369c,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:41721840,10.1007/s00221-026-07238-5,https://osf.io/vkg7c,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:41784477,10.1111/pcn.70045,https://github.com/cba-toolbox/cbat4r,github,epmc_fulltext,body,True,2026-07-20
epmc:MED:41784477,10.1111/pcn.70045,https://osf.io/mgt4j,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:41954324,10.1167/jov.26.4.8,https://osf.io/epgjd,osf,epmc_fulltext,references,False,2026-07-20
epmc:MED:41954324,10.1167/jov.26.4.8,https://osf.io/mv5jt,osf,epmc_fulltext,data_availability,True,2026-07-20
epmc:MED:41954324,10.1167/jov.26.4.8,https://zenodo.org/records/4679423,zenodo,epmc_fulltext,references,,2026-07-20
epmc:MED:42273355,10.1162/opmi.a.357,https://github.com/aliciamchen/generosity-actions,github,epmc_fulltext,data_availability,True,2026-07-20
epmc:MED:42273355,10.1162/opmi.a.357,https://osf.io/ag9v2,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:42273355,10.1162/opmi.a.357,https://osf.io/dfv24,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:42273355,10.1162/opmi.a.357,https://osf.io/fxwbh,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:42273355,10.1162/opmi.a.357,https://osf.io/jvnca,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:42273355,10.1162/opmi.a.357,https://osf.io/vt4kp,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:42273355,10.1162/opmi.a.357,https://osf.io/zn6wh,osf,epmc_fulltext,data_availability,False,2026-07-20
epmc:MED:42273355,10.1162/opmi.a.357,https://zenodo.org/records/17477355,zenodo,epmc_fulltext,data_availability,,2026-07-20
epmc:MED:42329828,10.1111/cogs.70219,https://github.com/SchlossVRL/gpt,github,epmc_fulltext,data_availability,,2026-07-20
epmc:PPR:PPR498565,10.31234/osf.io/r7pd2,https://osf.io/bgzuf,osf,osf_preprint,preprint_supplement,False,2026-07-20
